transaction_id,from_account,to_account,amount,timestamp,channel,device_id,ip_address,is_incoming,is_fraud,account_id,from_account_created_date,account_age_days,tx_hour,tx_dayofweek,is_new_beneficiary,prev_timestamp,last_tx_interval_seconds,rolling_tx_count_5,rolling_tx_sum_5,rolling_tx_mean_5,tx_count_last_1d
tx_8048,acc_303,acc_79,468.45,2025-08-31 16:10:05.240169,internet,dev_303_0,34.16.16.22,0,0,acc_303,2024-10-20 23:35:56.418194,314,16,6,1,2025-08-23 07:10:53.240169,723552.0,5.0,2366.19,473.238,0
tx_5306,acc_201,merch_57,179.06,2025-08-31 16:15:53.240169,API,dev_201_0,41.49.222.41,0,0,acc_201,2025-02-13 15:12:38.996826,199,16,6,1,2025-08-29 16:56:06.240169,170387.0,5.0,1158.91,231.782,0
tx_3325,acc_126,acc_86,739.56,2025-08-31 16:25:04.240169,UPI,dev_126_0,129.2.142.171,0,0,acc_126,2025-04-17 14:48:04.014056,136,16,6,1,2025-08-29 07:31:38.240169,204806.0,5.0,2086.8,417.36,0
tx_616,acc_24,merch_77,318.88,2025-08-31 16:37:07.240169,API,dev_24_0,88.252.171.137,0,0,acc_24,2024-09-24 10:56:12.015198,341,16,6,1,2025-08-25 08:17:26.240169,548381.0,5.0,1610.65,322.13,0
tx_9209,acc_346,merch_15,49.89,2025-08-31 16:40:33.240169,internet,dev_346_0,29.2.38.156,0,0,acc_346,2025-08-03 05:09:30.511039,28,16,6,1,2025-08-28 08:01:31.240169,290342.0,5.0,1409.0600000000002,281.812,0
tx_8538,acc_321,merch_38,482.84,2025-08-31 16:56:36.240169,API,dev_321_0,59.123.26.239,0,0,acc_321,2025-05-24 15:50:49.853758,99,16,6,1,2025-08-30 12:58:17.240169,100699.0,5.0,2429.74,485.948,0
tx_10680,acc_400,acc_327,337.15,2025-08-31 16:58:57.240169,ATM,dev_400_0,13.252.216.89,0,0,acc_400,2025-06-12 19:01:40.730413,79,16,6,1,2025-08-25 20:28:44.240169,505813.0,5.0,1363.6399999999999,272.72799999999995,1
tx_9144,acc_343,acc_487,257.68,2025-08-31 17:14:26.240169,mobile_app,dev_343_1,222.171.176.41,0,0,acc_343,2023-11-26 00:36:00.701546,644,17,6,1,2025-08-31 09:29:16.240169,27910.0,5.0,1810.18,362.036,1
tx_3855,acc_145,acc_459,104.39,2025-08-31 17:16:59.240169,API,dev_145_0,174.213.85.153,0,0,acc_145,2024-02-18 08:16:00.032274,560,17,6,1,2025-08-29 04:10:50.240169,219969.0,5.0,850.3,170.06,0
tx_10723,acc_402,merch_38,418.66,2025-08-31 17:27:26.240169,internet,dev_402_0,147.31.100.196,0,0,acc_402,2025-09-14 14:25:12.518875,-14,17,6,0,2025-08-28 15:48:44.240169,265122.0,5.0,2435.52,487.104,0
tx_7122,acc_268,merch_58,365.06,2025-08-31 17:35:16.240169,UPI,dev_268_0,218.157.135.230,0,0,acc_268,2024-02-13 01:36:20.300023,565,17,6,1,2025-08-28 22:10:53.240169,242663.0,5.0,1429.44,285.88800000000003,0
tx_3921,acc_148,acc_240,449.85,2025-08-31 18:44:19.240169,internet,dev_148_1,71.76.54.100,0,0,acc_148,2024-10-18 07:10:36.375262,317,18,6,1,2025-08-21 01:09:15.240169,927304.0,5.0,2401.25,480.25,0
tx_9471,acc_355,merch_35,730.18,2025-08-31 19:33:42.240169,mobile_app,dev_355_0,159.237.215.21,0,0,acc_355,2024-06-13 04:53:38.656245,444,19,6,1,2025-08-30 18:26:45.240169,90417.0,5.0,2244.67,448.934,1
tx_5297,acc_201,acc_348,702.72,2025-08-31 19:50:52.240169,API,dev_201_0,41.49.222.41,0,0,acc_201,2025-02-13 15:12:38.996826,199,19,6,1,2025-08-31 16:15:53.240169,12899.0,5.0,1837.5900000000001,367.51800000000003,0
tx_10735,acc_402,acc_80,627.05,2025-08-31 20:00:27.240169,API,dev_402_0,147.31.100.196,0,0,acc_402,2025-09-14 14:25:12.518875,-14,20,6,1,2025-08-31 17:27:26.240169,9181.0,5.0,2633.6899999999996,526.7379999999999,0
tx_3480,acc_131,acc_277,316.44,2025-08-31 20:10:04.240169,mobile_app,dev_131_0,182.225.120.12,0,0,acc_131,2023-12-07 17:54:38.491511,633,20,6,1,2025-08-31 13:57:58.240169,22326.0,5.0,1341.63,268.326,1
tx_6343,acc_239,merch_23,366.59,2025-08-31 21:15:36.240169,UPI,dev_239_1,199.195.212.94,0,0,acc_239,2024-02-10 08:19:46.832005,568,21,6,1,2025-08-20 10:43:00,988356.240169,5.0,1646.8000000000002,329.36,1
tx_10277,acc_385,acc_477,750.82,2025-08-31 21:52:30.240169,ATM,dev_385_0,36.73.236.129,0,0,acc_385,2024-02-27 17:08:24.049100,551,21,6,1,2025-08-29 18:05:38.481192,186411.758977,5.0,2769.56,553.912,1
tx_4557,acc_171,acc_172,307.25,2025-08-31 21:57:17.240169,mobile_app,dev_171_0,110.197.166.201,0,0,acc_171,2024-12-11 07:30:34.316173,263,21,6,1,2025-08-26 08:43:14.240169,479643.0,5.0,1543.8200000000002,308.764,0
tx_12134,acc_454,acc_144,138.5,2025-08-31 21:58:22.240169,ATM,dev_454_0,126.135.74.105,0,0,acc_454,2024-05-07 08:08:40.753214,481,21,6,1,2025-08-29 10:57:55.240169,212427.0,5.0,1533.17,306.634,0
tx_725,acc_28,merch_66,207.61,2025-08-31 21:59:39.240169,internet,dev_28_0,205.162.82.165,0,0,acc_28,2024-12-14 03:18:52.734882,260,21,6,1,2025-08-21 05:59:59.240169,921580.0,5.0,1939.83,387.966,0
tx_9818,acc_369,acc_11,112.11,2025-08-31 22:00:15.240169,API,dev_369_0,186.190.117.170,0,0,acc_369,2024-12-17 21:50:11.801873,257,22,6,1,2025-08-29 11:59:46.240169,208829.0,5.0,1648.0900000000001,329.61800000000005,0
tx_6000,acc_227,acc_357,48.35,2025-08-31 22:06:16.240169,API,dev_227_0,197.35.100.33,0,0,acc_227,2025-06-24 09:57:19.088336,68,22,6,1,2025-08-31 12:34:16.240169,34320.0,5.0,1983.8999999999999,396.78,0
tx_8954,acc_337,acc_161,352.18,2025-08-31 22:10:18.240169,ATM,dev_337_0,35.94.251.1,0,0,acc_337,2024-07-27 20:28:34.071012,400,22,6,1,2025-08-22 18:31:59.240169,790699.0,5.0,1060.33,212.06599999999997,0
tx_7169,acc_270,merch_48,225.97,2025-08-31 22:10:52.240169,mobile_app,dev_270_0,188.177.202.148,0,0,acc_270,2023-11-13 21:17:19.102604,657,22,6,1,2025-08-31 02:55:48.240169,69304.0,5.0,562.49,112.498,0
tx_9050,acc_340,acc_24,158.11,2025-08-31 22:34:34.240169,internet,dev_340_0,183.216.20.80,0,0,acc_340,2024-07-06 05:48:34.046949,421,22,6,1,2025-08-30 17:12:00.240169,105754.0,5.0,2087.4700000000003,417.494,0
tx_1705,acc_64,acc_378,507.34,2025-08-31 22:48:06.240169,mobile_app,dev_64_0,105.213.32.106,0,0,acc_64,2024-11-10 07:45:21.261629,294,22,6,1,2025-08-30 21:42:28.240169,90338.0,5.0,1385.52,277.104,0
tx_2253,acc_84,acc_159,585.03,2025-08-31 23:05:11.240169,API,dev_84_0,140.169.17.236,0,0,acc_84,2023-11-25 03:12:35.861095,645,23,6,1,2025-08-30 14:59:07.240169,115564.0,5.0,2724.33,544.866,0
tx_11707,acc_439,merch_47,302.54,2025-08-31 23:22:22.240169,ATM,dev_439_0,29.24.65.41,0,0,acc_439,2024-11-03 22:04:52.204665,301,23,6,1,2025-08-30 10:23:38.240169,133124.0,5.0,1945.74,389.148,0
tx_2458,acc_91,merch_50,162.37,2025-09-01 00:00:14.240169,API,dev_91_0,57.222.1.14,0,0,acc_91,2025-04-21 03:51:05.991545,132,0,0,1,2025-08-30 04:10:57.240169,157757.0,5.0,1264.12,252.82399999999998,0
tx_1130,acc_43,acc_136,690.06,2025-09-01 00:02:11.240169,mobile_app,dev_43_0,182.78.28.159,0,0,acc_43,2023-10-16 11:00:10.647353,685,0,0,1,2025-08-28 09:52:56.240169,310155.0,5.0,1692.25,338.45,1
tx_5730,acc_217,merch_21,758.72,2025-09-01 00:14:08.240169,UPI,dev_217_0,28.14.242.212,0,0,acc_217,2025-03-02 15:43:27.950967,182,0,0,1,2025-08-30 20:28:29.240169,99939.0,5.0,3363.9900000000002,672.798,1
tx_4392,acc_165,acc_101,217.24,2025-09-01 00:22:21.240169,internet,dev_165_0,194.204.125.143,0,0,acc_165,2024-09-07 16:06:43.888177,358,0,0,1,2025-08-27 09:56:50.240169,397531.0,5.0,2078.67,415.73400000000004,0
tx_1265,acc_49,acc_181,741.91,2025-09-01 00:23:42.240169,internet,dev_49_0,119.154.40.144,0,0,acc_49,2025-01-16 13:17:16.337347,227,0,0,1,2025-08-24 08:56:55.240169,660407.0,5.0,2230.4,446.08000000000004,0
tx_2250,acc_84,acc_126,511.15,2025-09-01 00:44:53.240169,internet,dev_84_0,140.169.17.236,0,0,acc_84,2023-11-25 03:12:35.861095,645,0,0,1,2025-08-31 23:05:11.240169,5982.0,5.0,2912.7099999999996,582.5419999999999,0
tx_9747,acc_367,acc_164,749.84,2025-09-01 00:48:17.240169,UPI,dev_367_0,215.17.146.234,0,0,acc_367,2024-01-11 11:29:22.489861,598,0,0,1,2025-08-31 05:47:18.240169,68459.0,5.0,3554.2400000000002,710.8480000000001,1
tx_9499,acc_356,acc_392,139.15,2025-09-01 00:52:11.240169,UPI,dev_356_0,143.242.9.107,0,0,acc_356,2024-07-12 20:47:06.777572,415,0,0,1,2025-08-27 16:15:35.240169,376596.0,5.0,1712.48,342.496,0
tx_11976,acc_448,merch_16,282.74,2025-09-01 01:02:06.240169,internet,dev_448_0,35.101.106.189,0,0,acc_448,2025-06-10 22:17:45.905930,82,1,0,1,2025-08-30 13:09:42.240169,129144.0,5.0,1630.55,326.11,1
tx_3857,acc_145,acc_370,109.98,2025-09-01 01:04:59.240169,internet,dev_145_0,174.213.85.153,0,0,acc_145,2024-02-18 08:16:00.032274,560,1,0,1,2025-08-31 17:16:59.240169,28080.0,5.0,908.8399999999999,181.76799999999997,0
tx_7521,acc_282,acc_110,616.28,2025-09-01 01:08:14.240169,mobile_app,dev_282_0,205.173.92.35,0,0,acc_282,2024-01-11 01:11:50.727875,598,1,0,1,2025-08-31 13:03:13.240169,43501.0,5.0,2234.84,446.968,0
tx_5006,acc_189,merch_11,191.22,2025-09-01 01:16:37.240169,internet,dev_189_0,63.111.210.240,0,0,acc_189,2024-04-16 15:26:01.802343,502,1,0,1,2025-08-30 16:52:50.240169,116627.0,5.0,1846.6100000000001,369.322,0
tx_11982,acc_448,merch_49,518.25,2025-09-01 01:22:01.240169,ATM,dev_448_0,35.101.106.189,0,0,acc_448,2025-06-10 22:17:45.905930,82,1,0,0,2025-09-01 01:02:06.240169,1195.0,5.0,1711.83,342.366,1
tx_6122,acc_230,merch_51,276.57,2025-09-01 01:34:16.240169,ATM,dev_230_0,23.240.0.112,0,0,acc_230,2025-05-01 13:31:33.554745,122,1,0,1,2025-08-31 11:10:58.240169,51798.0,5.0,2338.75,467.75,1
tx_11895,acc_445,merch_78,261.44,2025-09-01 02:05:26.240169,ATM,dev_445_0,171.65.113.212,0,0,acc_445,2024-05-02 22:07:57.388079,486,2,0,1,2025-08-27 23:43:23.240169,354123.0,5.0,1154.58,230.916,0
tx_4648,acc_175,merch_28,391.37,2025-09-01 02:06:37.240169,mobile_app,dev_175_0,36.82.229.81,0,0,acc_175,2023-11-16 18:26:59.493767,654,2,0,1,2025-08-26 13:57:32.240169,475745.0,5.0,1324.3500000000001,264.87,0
tx_4771,acc_180,acc_490,543.22,2025-09-01 02:13:39.240169,internet,dev_180_0,28.204.250.119,0,0,acc_180,2024-04-17 16:31:44.554018,501,2,0,1,2025-08-26 11:53:00,483639.240169,5.0,2528.44,505.688,2
tx_7778,acc_293,merch_76,18.24,2025-09-01 02:31:04.240169,API,dev_293_0,75.247.38.100,0,0,acc_293,2024-02-21 10:07:11.606064,557,2,0,1,2025-08-31 02:43:05.240169,85679.0,5.0,899.5500000000001,179.91000000000003,0
tx_9713,acc_365,acc_368,773.0,2025-09-01 02:35:45.240169,API,dev_365_0,167.203.146.63,0,0,acc_365,2024-11-20 18:24:03.071673,284,2,0,1,2025-08-24 08:29:49.240169,669956.0,5.0,2863.23,572.646,14
tx_1823,acc_69,merch_38,581.3,2025-09-01 02:42:17.240169,internet,dev_69_0,174.37.172.143,0,0,acc_69,2024-12-11 16:59:34.290306,263,2,0,1,2025-08-29 13:42:10.240169,219607.0,5.0,2073.74,414.74799999999993,0
tx_2980,acc_112,merch_44,264.7,2025-09-01 02:42:55.240169,mobile_app,dev_112_1,136.192.253.177,0,0,acc_112,2024-12-03 12:15:19.288579,271,2,0,1,2025-08-24 00:01:49.240169,700866.0,5.0,1656.9499999999998,331.39,0
tx_352,acc_14,merch_37,20.17,2025-09-01 02:56:57.240169,ATM,dev_14_1,8.2.87.173,0,0,acc_14,2024-02-04 08:01:49.512027,574,2,0,1,2025-08-31 12:51:07.240169,50750.0,5.0,2057.67,411.534,0
tx_8750,acc_329,acc_104,619.17,2025-09-01 03:01:27.240169,ATM,dev_329_0,183.162.234.226,0,0,acc_329,2025-08-30 18:15:32.210440,1,3,0,1,2025-08-26 18:36:24.240169,462303.0,5.0,2055.35,411.07,0
tx_9012,acc_339,merch_15,597.37,2025-09-01 03:03:37.240169,mobile_app,dev_339_0,157.176.249.144,0,0,acc_339,2023-10-03 20:32:38.114321,698,3,0,1,2025-08-29 07:03:19.240169,244818.0,5.0,1773.62,354.724,0
tx_7921,acc_298,acc_457,65.48,2025-09-01 03:21:07.240169,ATM,dev_298_0,88.146.138.148,0,0,acc_298,2024-11-03 23:29:37.920694,301,3,0,1,2025-08-29 09:44:31.240169,236196.0,5.0,1308.4900000000002,261.69800000000004,0
tx_9515,acc_357,acc_153,335.34,2025-09-01 03:23:45.240169,mobile_app,dev_357_0,26.74.149.90,0,0,acc_357,2025-09-15 07:56:55.228010,-15,3,0,1,2025-08-15 00:43:21.240169,1478424.0,5.0,2052.85,410.57,1
tx_5046,acc_191,merch_9,141.61,2025-09-01 03:41:45.240169,UPI,dev_191_0,42.20.144.225,0,0,acc_191,2025-01-21 01:58:19.180564,223,3,0,1,2025-08-27 12:45:12.240169,399393.0,5.0,2392.15,478.43,0
tx_10043,acc_377,acc_194,793.87,2025-09-01 03:56:30.240169,ATM,dev_377_0,133.62.112.229,0,0,acc_377,2024-05-15 14:23:38.228224,473,3,0,1,2025-08-26 14:05:33.240169,481857.0,5.0,2327.83,465.566,0
tx_1798,acc_68,merch_69,229.64,2025-09-01 04:11:11.240169,mobile_app,dev_68_1,184.164.131.212,0,0,acc_68,2025-01-04 11:43:18.202536,239,4,0,1,2025-08-29 13:11:59.240169,226752.0,5.0,1915.58,383.116,0
tx_8140,acc_306,acc_257,50.78,2025-09-01 04:18:07.240169,internet,dev_306_0,192.146.186.134,0,0,acc_306,2024-11-26 14:23:10.497034,278,4,0,1,2025-08-23 17:00:27.240169,731860.0,5.0,1891.8,378.36,1
tx_9804,acc_369,acc_384,772.25,2025-09-01 04:19:41.240169,UPI,dev_369_0,186.190.117.170,0,0,acc_369,2024-12-17 21:50:11.801873,257,4,0,1,2025-08-31 22:00:15.240169,22766.0,5.0,2004.72,400.944,0
tx_6378,acc_241,acc_0,414.3,2025-09-01 04:51:22.240169,ATM,dev_241_0,192.251.67.182,0,0,acc_241,2023-12-26 08:58:25.912127,614,4,0,1,2025-08-27 20:49:46.240169,374496.0,5.0,1963.7099999999998,392.74199999999996,0
tx_10279,acc_385,acc_71,90.93,2025-09-01 04:55:59.240169,UPI,dev_385_0,36.73.236.129,0,0,acc_385,2024-02-27 17:08:24.049100,551,4,0,1,2025-08-31 21:52:30.240169,25409.0,5.0,2333.64,466.72799999999995,1
tx_12155,acc_455,acc_410,209.86,2025-09-01 04:58:39.240169,mobile_app,dev_455_0,137.232.86.40,0,0,acc_455,2024-01-13 09:11:09.860515,596,4,0,1,2025-08-31 08:17:16.240169,74483.0,5.0,1232.7500000000002,246.55000000000004,0
tx_11537,acc_433,acc_119,771.91,2025-09-01 05:17:38.240169,internet,dev_433_0,95.119.41.4,0,0,acc_433,2023-11-03 10:20:16.515440,667,5,0,1,2025-08-30 20:21:50.240169,118548.0,5.0,2192.93,438.58599999999996,0
tx_5331,acc_202,acc_225,360.39,2025-09-01 05:25:55.240169,ATM,dev_202_0,179.101.219.219,0,0,acc_202,2024-05-17 05:33:24.975863,471,5,0,1,2025-08-28 16:28:12.240169,305863.0,5.0,2467.03,493.40600000000006,0
tx_10457,acc_392,acc_60,776.35,2025-09-01 05:45:51.240169,mobile_app,dev_392_0,187.247.18.137,0,0,acc_392,2024-03-01 22:03:16.654158,548,5,0,0,2025-08-31 06:46:41.240169,82750.0,5.0,2129.83,425.966,1
tx_1586,acc_60,merch_35,430.82,2025-09-01 05:52:07.240169,ATM,dev_60_0,213.208.185.100,0,0,acc_60,2025-07-31 09:27:44.448152,31,5,0,1,2025-08-30 18:05:38.474013,128788.766156,5.0,3289.5000000000005,657.9000000000001,0
tx_6738,acc_254,acc_94,685.66,2025-09-01 05:58:02.240169,mobile_app,dev_254_0,27.127.13.231,0,0,acc_254,2024-07-25 02:33:28.100050,403,5,0,1,2025-08-24 20:59:32.240169,637110.0,5.0,2275.74,455.14799999999997,0
tx_9884,acc_371,merch_42,499.58,2025-09-01 06:04:01.240169,internet,dev_371_0,23.55.249.71,0,0,acc_371,2024-10-01 16:01:40.061732,334,6,0,1,2025-08-25 05:54:55.240169,605346.0,5.0,2900.38,580.076,0
tx_8719,acc_328,merch_67,656.31,2025-09-01 06:24:01.240169,mobile_app,dev_328_0,77.1.48.10,0,0,acc_328,2024-12-22 22:58:31.559552,252,6,0,1,2025-08-21 16:28:06.240169,914155.0,5.0,2379.6499999999996,475.92999999999995,0
tx_4058,acc_154,merch_64,99.37,2025-09-01 06:25:22.240169,internet,dev_154_1,202.230.170.247,0,0,acc_154,2024-08-24 07:16:37.752965,372,6,0,1,2025-08-31 14:20:26.240169,57896.0,5.0,2280.52,456.104,0
tx_10763,acc_403,acc_418,281.5,2025-09-01 06:38:41.240169,mobile_app,dev_403_0,220.238.95.211,0,0,acc_403,2024-02-24 05:11:21.382685,555,6,0,1,2025-08-29 16:56:34.240169,222127.0,5.0,2305.15,461.03000000000003,1
tx_13048,acc_489,merch_69,705.52,2025-09-01 06:48:35.240169,ATM,dev_489_1,129.49.18.20,0,0,acc_489,2023-11-13 10:32:08.794260,657,6,0,1,2025-08-31 14:54:53.240169,57222.0,5.0,1368.5100000000002,273.70200000000006,0
tx_8949,acc_337,merch_55,430.32,2025-09-01 06:54:15.240169,UPI,dev_337_0,35.94.251.1,0,0,acc_337,2024-07-27 20:28:34.071012,400,6,0,1,2025-08-31 22:10:18.240169,31437.0,5.0,1359.16,271.832,0
tx_8341,acc_313,merch_58,105.91,2025-09-01 07:00:00.000000,internet,dev_313_0,93.105.201.161,0,0,acc_313,2024-11-20 20:16:45.913893,284,7,0,0,2025-08-30 10:41:39.240169,159500.759831,5.0,1090.1399999999999,218.02799999999996,0
tx_980,acc_38,acc_313,699.1,2025-09-01 07:50:05.240169,internet,dev_38_0,205.252.63.27,0,0,acc_38,2025-06-20 16:30:58.150878,72,7,0,1,2025-08-31 16:07:51.240169,56534.0,5.0,1980.7599999999998,396.15199999999993,0
tx_6140,acc_231,acc_344,573.63,2025-09-01 07:52:04.240169,API,dev_231_1,176.93.174.121,0,0,acc_231,2024-03-31 06:02:24.906833,519,7,0,1,2025-08-23 10:18:49.240169,768795.0,5.0,2376.6,475.32,0
tx_12410,acc_464,merch_22,478.44,2025-09-01 08:02:00.000000,UPI,dev_464_0,2.233.27.239,0,0,acc_464,2023-10-20 21:53:35.262479,681,8,0,0,2025-08-30 18:43:21.240169,134318.759831,5.0,2710.98,542.196,0
tx_4353,acc_164,acc_121,773.56,2025-09-01 08:05:53.240169,UPI,dev_164_0,60.50.191.118,0,0,acc_164,2024-03-19 04:30:54.643514,531,8,0,1,2025-08-27 22:35:27.240169,379826.0,5.0,2517.75,503.55,0
tx_8759,acc_330,acc_123,505.25,2025-09-01 08:11:46.240169,mobile_app,dev_330_0,147.203.104.140,0,0,acc_330,2023-11-21 20:03:24.969830,649,8,0,1,2025-08-27 11:18:00,420826.240169,5.0,1545.56,309.11199999999997,1
tx_11275,acc_422,merch_58,216.01,2025-09-01 08:18:00.000000,mobile_app,dev_422_0,18.225.245.15,0,0,acc_422,2023-10-11 04:54:24.531895,691,8,0,0,2025-08-25 19:36:12.240169,564107.759831,5.0,2388.81,477.762,1
tx_2766,acc_103,merch_40,482.66,2025-09-01 08:21:00.000000,mobile_app,dev_103_1,152.82.18.236,0,0,acc_103,2024-12-22 20:30:28.357429,252,8,0,0,2025-08-29 12:37:06.240169,243833.759831,5.0,2843.82,568.764,1
tx_977,acc_37,acc_21,420.26,2025-09-01 08:24:11.240169,internet,dev_37_0,212.242.25.215,0,0,acc_37,2025-02-09 01:08:51.978721,204,8,0,1,2025-08-30 07:38:41.240169,175530.0,5.0,1491.18,298.236,0
tx_2837,acc_106,merch_76,241.71,2025-09-01 08:32:26.240169,ATM,dev_106_0,105.67.116.80,0,0,acc_106,2024-02-02 05:49:10.314467,577,8,0,1,2025-08-31 12:39:49.240169,71557.0,5.0,1427.18,285.43600000000004,0
tx_992,acc_38,acc_274,637.45,2025-09-01 08:45:44.240169,UPI,dev_38_1,205.252.63.27,0,0,acc_38,2025-06-20 16:30:58.150878,72,8,0,1,2025-09-01 07:50:05.240169,3339.0,5.0,2476.18,495.236,0
tx_8103,acc_305,acc_316,623.86,2025-09-01 08:46:03.240169,mobile_app,dev_305_0,160.243.33.51,0,0,acc_305,2025-04-30 03:42:53.777520,124,8,0,1,2025-08-29 13:31:10.240169,242093.0,5.0,2535.5,507.1,0
tx_12214,acc_457,acc_230,273.72,2025-09-01 08:50:40.240169,UPI,dev_457_0,54.92.158.49,0,0,acc_457,2024-10-15 22:45:10.841770,320,8,0,1,2025-08-29 11:23:07.240169,250053.0,5.0,1626.38,325.276,1
tx_12923,acc_485,merch_9,790.58,2025-09-01 08:52:06.240169,UPI,dev_485_0,54.21.2.118,0,0,acc_485,2024-10-14 04:27:31.087749,322,8,0,1,2025-08-31 10:25:19.240169,80807.0,5.0,3408.29,681.658,0
tx_2081,acc_77,merch_36,276.0,2025-09-01 08:57:00.000000,mobile_app,dev_77_0,64.200.244.208,0,0,acc_77,2025-09-07 17:56:55.392476,-7,8,0,0,2025-08-27 12:11:32.240169,420327.759831,5.0,2196.43,439.28599999999994,0
tx_1741,acc_66,acc_400,487.27,2025-09-01 09:07:00.240169,ATM,dev_66_0,66.160.224.111,0,0,acc_66,2023-12-24 15:41:09.004312,616,9,0,1,2025-08-30 16:42:28.240169,145472.0,5.0,2170.5,434.1,0
tx_4387,acc_165,merch_54,174.99,2025-09-01 09:21:34.240169,ATM,dev_165_0,194.204.125.143,0,0,acc_165,2024-09-07 16:06:43.888177,358,9,0,1,2025-09-01 00:22:21.240169,32353.0,5.0,1835.13,367.026,0
tx_12457,acc_466,acc_174,587.91,2025-09-01 09:24:05.240169,API,dev_466_0,51.73.84.122,0,0,acc_466,2025-03-17 19:25:00.085990,167,9,0,1,2025-08-31 11:59:44.240169,77061.0,5.0,2119.3199999999997,423.8639999999999,0
tx_6649,acc_251,merch_32,43.78,2025-09-01 09:25:31.240169,internet,dev_251_1,5.134.27.58,0,0,acc_251,2024-05-17 14:47:34.521257,471,9,0,1,2025-08-30 22:00:00.240169,127531.0,5.0,1621.4799999999998,324.29599999999994,0
tx_10862,acc_406,merch_65,69.82,2025-09-01 09:43:00.000000,mobile_app,dev_406_1,98.175.96.18,0,0,acc_406,2023-12-30 21:30:19.668179,610,9,0,0,2025-08-30 14:34:35.240169,155304.759831,5.0,1217.56,243.512,1
tx_11315,acc_424,acc_91,225.5,2025-09-01 09:50:29.240169,UPI,dev_424_0,39.106.236.66,0,0,acc_424,2025-06-04 14:11:58.718035,88,9,0,1,2025-08-30 06:42:39.240169,184070.0,5.0,1186.0,237.2,0
tx_11464,acc_429,merch_52,154.85,2025-09-01 09:55:00.000000,mobile_app,dev_429_0,176.236.16.3,0,0,acc_429,2025-08-15 20:14:23.069882,16,9,0,0,2025-08-26 15:53:06.240169,496913.759831,5.0,2036.67,407.334,0
tx_4657,acc_175,merch_57,385.07,2025-09-01 10:00:15.240169,mobile_app,dev_175_0,36.82.229.81,0,0,acc_175,2023-11-16 18:26:59.493767,654,10,0,1,2025-09-01 02:06:37.240169,28418.0,5.0,1205.06,241.012,0
tx_6014,acc_227,acc_248,196.84,2025-09-01 10:03:19.240169,ATM,dev_227_0,197.35.100.33,0,0,acc_227,2025-06-24 09:57:19.088336,69,10,0,1,2025-08-31 22:06:16.240169,43023.0,5.0,1564.85,312.96999999999997,0
tx_12547,acc_470,acc_207,177.64,2025-09-01 10:08:42.240169,mobile_app,dev_470_0,98.5.157.123,0,0,acc_470,2024-03-09 14:11:23.462419,540,10,0,1,2025-08-27 11:54:00,425682.240169,5.0,1207.44,241.488,0
tx_11860,acc_445,merch_13,529.93,2025-09-01 10:21:23.240169,ATM,dev_445_0,147.33.100.140,0,0,acc_445,2024-05-02 22:07:57.388079,486,10,0,0,2025-09-01 02:05:26.240169,29757.0,5.0,1256.8,251.35999999999999,0
tx_2805,acc_105,merch_21,429.64,2025-09-01 10:29:47.240169,UPI,dev_105_1,59.144.95.81,0,0,acc_105,2024-08-06 01:28:51.041394,391,10,0,1,2025-08-29 21:15:01.240169,220486.0,5.0,1770.29,354.058,1
tx_9916,acc_372,merch_8,167.98,2025-09-01 10:36:00.000000,mobile_app,dev_372_0,38.179.208.177,0,0,acc_372,2024-01-31 05:04:23.521404,579,10,0,0,2025-08-25 17:46:05.240169,578994.759831,5.0,1216.21,243.24200000000002,0
tx_2093,acc_78,merch_17,746.69,2025-09-01 10:43:41.240169,ATM,dev_78_0,211.166.154.17,0,0,acc_78,2024-09-23 14:29:00.572174,342,10,0,1,2025-08-28 23:40:05.240169,299016.0,5.0,2553.4,510.68,1
tx_2683,acc_100,merch_2,12.73,2025-09-01 10:58:39.240169,ATM,dev_100_0,137.188.23.243,0,0,acc_100,2025-03-20 22:11:43.978709,164,10,0,1,2025-08-25 12:26:54.240169,599505.0,5.0,1661.2299999999998,332.246,0
tx_10513,acc_394,merch_5,129.47,2025-09-01 11:24:32.240169,mobile_app,dev_394_1,61.181.193.88,0,0,acc_394,2025-05-06 13:25:12.558548,117,11,0,1,2025-08-31 12:39:30.240169,81902.0,5.0,1384.18,276.836,0
tx_8425,acc_317,merch_41,86.8,2025-09-01 11:28:43.240169,mobile_app,dev_317_0,85.253.30.109,0,0,acc_317,2024-09-15 06:24:55.843425,351,11,0,1,2025-08-27 13:22:31.240169,425172.0,5.0,1645.41,329.082,0
tx_2985,acc_112,merch_11,213.22,2025-09-01 11:44:49.240169,internet,dev_112_0,136.192.253.177,0,0,acc_112,2024-12-03 12:15:19.288579,271,11,0,1,2025-09-01 02:42:55.240169,32514.0,5.0,1746.4199999999998,349.284,0
tx_10188,acc_382,merch_44,192.4,2025-09-01 12:01:39.240169,mobile_app,dev_382_1,23.138.97.33,0,0,acc_382,2025-05-12 13:12:20.296129,111,12,0,1,2025-08-31 05:51:16.240169,108623.0,5.0,2429.98,485.996,0
tx_568,acc_22,acc_290,552.87,2025-09-01 12:03:03.240169,ATM,dev_22_0,75.190.68.157,0,0,acc_22,2023-11-21 17:33:40.256997,649,12,0,1,2025-08-24 09:35:01.240169,700082.0,5.0,2149.75,429.95,0
